## Correlations of posterior uncertainties of fdelta(k,z) constraints
## in the parallel file nz3-pm.dat. The order of k-bands and Z1--Z3 bands in the 
## in this file corresponds to that in the above file.

 3.4712e-02  5.4913e-02  4.5925e-02  5.8851e-02  6.2442e-02  6.7534e-02  4.7210e-02  6.4293e-02  1.0191e-01  2.6735e-01  1.0000e+00  2.3912e-01  2.3890e-02  1.9417e-02  1.7542e-02  7.6056e-02  4.8465e-02  1.2238e-03 -1.0719e-02 -2.9695e-03  2.6532e-02 -9.2797e-04 -1.1188e-02 -2.4821e-02 -3.0918e-02 -5.5454e-02 -8.7811e-02 -2.3054e-01 -3.9637e-01 -3.6283e-01 -1.1870e-01 -5.2783e-03 -5.3161e-03 -1.2324e-02  1.8314e-02 -1.9134e-02 -6.4602e-03  2.0916e-02  1.4229e-02  1.5251e-02  3.4747e-03  1.0152e-02  3.0416e-02  6.6406e-02  4.3595e-02  6.1338e-02  1.2172e-01  1.2154e-01  8.8998e-02  4.8310e-02  4.0233e-02  4.3569e-02  1.2673e-02 -1.2563e-02  7.6452e-03  7.1192e-03 -2.8957e-03  2.0783e-03 -1.4104e-03  4.4275e-03
 2.3232e-02  3.3492e-02  5.5601e-02  6.8963e-02  5.2384e-02  6.3026e-02  8.2270e-02  8.3730e-02  5.4624e-02  3.2983e-02  2.3912e-01  1.0000e+00  1.8382e-01 -1.2701e-02 -1.7586e-02  5.4003e-02  3.7650e-02  5.7766e-02  2.9805e-03 -1.5314e-04  5.0050e-03 -2.0191e-02 -2.2207e-02 -4.6953e-03 -1.7633e-02 -6.0946e-02 -4.5228e-02 -1.0739e-01 -2.3639e-01 -4.0796e-01 -3.4615e-01 -7.9770e-02  9.1009e-03  3.5366e-03 -4.1233e-02 -3.7733e-02 -4.0804e-02  6.8057e-03  2.9437e-03 -7.2621e-03  1.4044e-02  2.7325e-02  2.1644e-02  4.3693e-02  3.4667e-02  3.5101e-02  6.6338e-02  8.0206e-02  7.6183e-02  5.4877e-02  6.6847e-02  4.1677e-02  3.9101e-02  1.9289e-02  2.7077e-02  1.7004e-02  3.1284e-02  3.9223e-02  2.8523e-02  1.5727e-02
 2.6180e-02  4.0736e-02  3.1899e-02  4.5537e-02  4.2817e-02  6.2776e-02  6.2992e-02  5.8930e-02  3.0301e-02  2.3751e-02  2.3890e-02  1.8382e-01  1.0000e+00  2.0270e-01 -2.5785e-02 -3.1386e-02  1.5537e-03  4.3171e-02  3.7233e-02  2.5502e-02  1.5786e-02 -1.8192e-02 -5.0733e-03 -1.3091e-02 -2.0032e-05 -2.0401e-02 -2.1631e-02 -4.7392e-02 -9.6578e-02 -2.1099e-01 -4.0513e-01 -4.0758e-01 -8.3082e-02 -2.8944e-03 -2.9672e-02 -1.5404e-02 -2.0012e-02  1.8666e-02 -7.1134e-03 -7.1126e-03 -1.5390e-02  9.8974e-03 -2.1784e-02 -4.1576e-02  7.8371e-03  1.8636e-02  2.4171e-02  3.2271e-02  1.2830e-01  1.3799e-01  8.7288e-02  6.2618e-02  5.1690e-02  4.8132e-02  1.6679e-02  4.7489e-03  3.4669e-02  4.1412e-02  1.8214e-02  2.1435e-02
 4.3145e-02  3.6539e-02  3.4088e-02  1.8842e-02  1.7197e-02 -5.0415e-03  1.5515e-02  3.3568e-02  6.5535e-02  6.2311e-02  1.9417e-02 -1.2701e-02  2.0270e-01  1.0000e+00  1.9012e-01  4.6996e-02  5.4401e-02  5.5815e-02  1.4633e-02  1.6694e-02  2.0848e-02  2.8705e-02  1.5217e-02  3.1737e-02  1.2266e-02 -7.1126e-03 -3.3841e-02 -4.0401e-02 -3.9387e-02 -8.8005e-02 -2.8333e-01 -4.3135e-01 -4.2733e-01 -1.5438e-01 -8.7075e-02 -4.8360e-02 -5.0749e-02 -1.6684e-02 -1.9132e-02 -6.5614e-03 -7.4105e-03  5.7931e-03 -3.0073e-02 -2.6083e-02 -1.3705e-02  2.5602e-02  5.1061e-02  7.5575e-02  1.2066e-01  1.3833e-01  1.1979e-01  1.0606e-01  8.9307e-02  7.7211e-02  5.3315e-02  4.4565e-02  5.6468e-02  4.5547e-02  2.2007e-02  1.3401e-02
 6.5627e-02  2.9658e-02 -1.3285e-02 -1.4743e-02 -5.2898e-02 -1.8783e-02 -2.6708e-03 -4.7417e-03  3.2614e-02  3.5215e-02  1.7542e-02 -1.7586e-02 -2.5785e-02  1.9012e-01  1.0000e+00  3.1598e-01  1.0124e-01  7.7283e-02  2.5807e-02  1.3508e-02 -2.9614e-02 -8.9736e-04  2.6507e-02  3.8922e-02  3.6962e-02  2.7354e-02 -6.0467e-03 -3.5948e-02 -3.2041e-02 -6.4080e-02 -1.5359e-01 -2.9834e-01 -4.6851e-01 -4.4362e-01 -2.2973e-01 -9.7478e-02 -8.0805e-02 -4.9803e-02  4.3919e-03 -3.1383e-03  1.3151e-02 -1.1306e-02 -1.0413e-02  5.6006e-04 -1.8878e-02 -2.0932e-02  3.6700e-02  9.1197e-02  1.2284e-01  1.3495e-01  1.6254e-01  1.5328e-01  1.2256e-01  9.0166e-02  1.0643e-01  1.0201e-01  7.0616e-02  5.5028e-02  5.2701e-02  3.8791e-02
 4.5469e-02  8.7611e-03 -3.5585e-02 -6.0664e-02 -6.9318e-02 -6.7296e-02 -4.1449e-02 -2.5465e-02  2.6080e-02  2.0690e-02  7.6056e-02  5.4003e-02 -3.1386e-02  4.6996e-02  3.1598e-01  1.0000e+00  4.1333e-01  1.9690e-01  1.0635e-01  5.1895e-02 -1.5744e-02 -2.9791e-03  1.9128e-02  8.9691e-02  9.4788e-02  3.4672e-02  8.1568e-03 -6.0659e-02 -6.4568e-02 -4.1284e-02 -1.5387e-01 -2.2827e-01 -3.4963e-01 -4.7970e-01 -4.4740e-01 -2.4904e-01 -1.8296e-01 -1.1855e-01 -7.0473e-02 -3.6713e-02  3.1897e-03  5.9251e-03 -2.7080e-02 -4.2610e-02 -2.1530e-02  1.0598e-02  4.2562e-02  8.6994e-02  1.2792e-01  1.2243e-01  1.2215e-01  9.6443e-02  8.1230e-02  6.3134e-02  7.2216e-02  9.7060e-02  1.0675e-01  9.1904e-02  7.0545e-02  5.7085e-02
 3.3467e-02  3.2195e-02 -1.7688e-02 -6.2271e-02 -6.4236e-02 -5.4798e-02 -4.0359e-02 -4.4105e-02  2.7020e-02 -1.0487e-02  4.8465e-02  3.7650e-02  1.5537e-03  5.4401e-02  1.0124e-01  4.1333e-01  1.0000e+00  4.4394e-01  1.9540e-01  1.0820e-01 -3.5490e-02 -2.8782e-02  8.5946e-03  3.8441e-02  6.0184e-02  3.8517e-02 -1.7400e-02 -3.8357e-02 -3.0764e-02 -1.0667e-02 -8.7782e-02 -1.5865e-01 -2.1495e-01 -3.6614e-01 -4.4601e-01 -3.9227e-01 -2.5233e-01 -1.5212e-01 -1.0457e-01 -6.7117e-02  2.3256e-02  4.0698e-02 -1.0849e-02 -3.3340e-02  1.7923e-02  4.6814e-02  1.5070e-02  6.8105e-02  1.1461e-01  1.2052e-01  9.9723e-02  7.1219e-02  8.5442e-02  8.1654e-02  6.9093e-02  7.6576e-02  9.7883e-02  9.9888e-02  5.1698e-02  4.1421e-02
 2.4300e-02  1.3211e-02 -1.3793e-02 -3.7137e-02 -2.9386e-02 -1.8557e-02 -2.7592e-02 -3.3848e-02  1.8854e-02  2.1990e-02  1.2238e-03  5.7766e-02  4.3171e-02  5.5815e-02  7.7283e-02  1.9690e-01  4.4394e-01  1.0000e+00  4.3385e-01  2.3772e-01  3.1195e-03  1.2985e-02  1.3408e-02  3.5918e-02  6.1229e-02  1.2528e-02 -9.5162e-03 -4.2305e-02 -5.7880e-02 -4.4721e-02 -7.9596e-02 -1.3660e-01 -1.4547e-01 -2.3511e-01 -3.4183e-01 -3.8884e-01 -3.1237e-01 -2.0645e-01 -1.3562e-01 -9.6379e-02  1.4774e-02 -3.6519e-03 -2.8457e-02  6.9757e-03  2.5706e-02  4.7248e-02  4.0273e-02  6.9507e-02  7.3981e-02  8.1176e-02  6.7043e-02  6.2499e-02  7.5634e-02  5.2113e-02  3.9814e-02  4.7921e-02  5.6228e-02  6.2241e-02  4.6900e-02  3.7517e-02
-1.2686e-02 -3.7539e-03  1.6986e-03  1.2971e-02  2.5492e-02  2.5517e-02  1.9087e-02 -1.4338e-03  1.5827e-02  4.8352e-03 -1.0719e-02  2.9805e-03  3.7233e-02  1.4633e-02  2.5807e-02  1.0635e-01  1.9540e-01  4.3385e-01  1.0000e+00  4.8407e-01  3.4755e-02  2.4144e-02  1.9075e-02  9.1865e-03 -5.3870e-03 -1.6740e-02 -3.3565e-02 -3.7411e-03 -1.2978e-02 -2.3218e-02 -2.5005e-02 -4.8464e-02 -6.6521e-02 -1.4592e-01 -2.2701e-01 -2.7143e-01 -2.7319e-01 -2.0803e-01 -1.4495e-01 -1.0414e-01  1.1368e-02 -2.0072e-02 -8.6923e-03  1.7120e-02  3.8144e-02  3.0967e-02  1.6444e-02  2.7370e-02  5.5466e-03  1.9901e-03  3.9146e-02  6.0764e-02  8.8877e-02  7.7542e-02  6.0495e-02  5.4465e-02  2.8029e-02  3.4145e-02  2.6622e-02  1.6370e-02
-1.9419e-02  4.0706e-03  7.7154e-03  1.8837e-02  4.8087e-02  5.4276e-02  3.5197e-02  1.6237e-02  2.8706e-02  1.8842e-02 -2.9695e-03 -1.5314e-04  2.5502e-02  1.6694e-02  1.3508e-02  5.1895e-02  1.0820e-01  2.3772e-01  4.8407e-01  1.0000e+00  2.7738e-02  9.3760e-03  2.9590e-03 -1.2916e-02 -3.0330e-02 -3.9080e-02 -2.5543e-02  6.5060e-03  8.4856e-03 -2.4665e-02 -6.6434e-03 -1.1861e-02 -4.6280e-02 -4.7834e-02 -1.1715e-01 -1.5858e-01 -1.5387e-01 -1.2346e-01 -1.0061e-01 -6.7505e-02  5.4734e-04  1.4772e-02  2.7086e-02  3.5536e-02  6.4234e-02  6.1549e-02  2.3592e-02  1.5051e-03  4.1783e-03  2.2183e-02  1.5180e-02  1.4339e-02  4.8084e-02  3.7169e-02  5.2773e-03  4.1465e-03  7.1476e-03  4.0860e-03  4.2332e-03  7.5620e-03
